profile,scenario,variable_value,trial,latency_ms,memory_mb,tokens,cache_hit_rate
OPT1: Context Compression,server_scaling,5,28,78.65059999949153,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,29,77.09830000021611,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,5,30,77.08019999972748,4.9591064453125e-05,1136,0.0
OPT1: Context Compression,server_scaling,10,1,92.64680000069347,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,2,93.07650000027934,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,3,93.48310000041238,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,4,94.19300000081421,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,5,92.3984000000928,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,6,92.71689999968658,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,7,93.24109999943175,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,8,93.35580000060872,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,9,93.12399999998888,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,10,92.32559999963996,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,11,92.96749999975873,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,12,92.43869999954768,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,13,93.87770000012097,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,14,92.6196999998865,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,15,92.65359999972134,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,16,92.58010000030481,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,17,92.38579999964713,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,18,91.89449999939825,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,19,93.12729999965086,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,20,92.35329999955866,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,21,92.22289999979694,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,22,92.49530000033701,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,23,93.74249999927997,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,24,92.9230000001553,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,25,92.49759999966045,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,26,93.06480000032025,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,27,92.53280000029918,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,28,92.47189999950933,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,29,92.53369999987626,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,10,30,92.83219999997527,4.9591064453125e-05,1241,0.0
OPT1: Context Compression,server_scaling,20,1,108.79119999935938,4.9591064453125e-05,1451,0.0
OPT1: Context Compression,server_scaling,20,2,107.44710000017221,4.9591064453125e-05,1451,0.0
