profile,scenario,variable,trials,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_memory_mb,mean_tokens,mean_cache_hit_rate
OPT1+2+3+4: Incremental,server_scaling,10,30,77.30544333323148,77.28969999971014,78.05060000009689,78.72369999950024,4.9591064453125e-05,3127,0.7
OPT1+2+3+4: Incremental,server_scaling,20,30,107.75942000009309,108.20065000007162,109.09179999998742,109.65490000035061,4.9591064453125e-05,3307,0.7
OPT1+2+3+4: Incremental,server_scaling,30,30,123.64241666664384,123.6948000000666,124.906999999439,125.05739999960497,5.4168701171875e-05,3487,0.7
OPT1+2+3+4: Incremental,server_scaling,40,30,123.49775666658995,123.50775000004433,124.5310000003883,124.58089999927324,4.9591064453125e-05,3667,0.7
OPT1+2+3+4: Incremental,server_scaling,50,30,154.43988666665973,154.50449999980265,155.34810000008292,155.70750000006228,0.00010763804117838541,3847,0.7
OPT1+2+3: Manifest Caching,context_scaling,64,30,107.34940000008162,108.30045000011523,109.20230000010633,109.41159999947558,4.9591064453125e-05,1202,0.7
OPT1+2+3: Manifest Caching,context_scaling,128,30,106.75600666672835,108.16084999987652,109.10240000066551,109.6599000002243,4.9591064453125e-05,1285,0.7
OPT1+2+3: Manifest Caching,context_scaling,256,30,107.54802000004322,107.92824999998629,108.89600000064092,108.90950000066368,4.9591064453125e-05,1451,0.7
OPT1+2+3: Manifest Caching,context_scaling,512,30,107.21479999998944,108.1486500002029,108.97060000024794,109.20420000002196,4.9591064453125e-05,1782,0.7
OPT1+2+3: Manifest Caching,context_scaling,1024,30,107.46620333341828,107.90720000022702,108.88650000015332,108.9084000004732,4.9591064453125e-05,2445,0.7
OPT1+2+3: Manifest Caching,server_scaling,1,30,77.31550333319319,77.26505000027828,78.30680000006396,78.70790000015404,4.9591064453125e-05,1052,0.7
OPT1+2+3: Manifest Caching,server_scaling,5,30,77.4787133332211,77.46580000002723,78.46309999968071,78.61460000003717,4.9591064453125e-05,1136,0.7
OPT1+2+3: Manifest Caching,server_scaling,10,30,77.34936333326914,77.32704999989437,78.16529999945487,78.17509999949834,4.9591064453125e-05,1241,0.7
OPT1+2+3: Manifest Caching,server_scaling,20,30,106.10273000005084,108.00579999977344,108.80819999965752,109.07959999985906,4.9591064453125e-05,1451,0.7
OPT1+2+3: Manifest Caching,server_scaling,30,30,123.7055833332306,123.54605000064112,125.36400000044523,125.49010000020644,4.9591064453125e-05,1661,0.7
OPT1+2+3: Manifest Caching,server_scaling,40,30,123.58233666664091,123.6057000000983,124.38250000013795,124.70909999956348,4.9591064453125e-05,1871,0.7
OPT1+2+3: Manifest Caching,server_scaling,50,30,154.54337333336903,154.3652000000293,155.90820000034,155.96410000034666,7.62939453125e-05,2081,0.7
OPT1+2: Async Discovery,context_scaling,64,30,107.15134333337726,108.08064999991984,109.13459999937913,109.23790000015288,4.9591064453125e-05,1202,0.7
OPT1+2: Async Discovery,context_scaling,128,30,107.8538866667562,108.38895000006232,109.02549999991606,109.11049999958777,4.9591064453125e-05,1285,0.7
OPT1+2: Async Discovery,context_scaling,256,30,106.72925000001972,108.14230000005409,108.89229999975214,109.40230000051088,4.9591064453125e-05,1451,0.7
OPT1+2: Async Discovery,context_scaling,512,30,106.20748666651707,108.05334999986371,108.97310000018479,109.01259999991453,4.9591064453125e-05,1782,0.7
OPT1+2: Async Discovery,context_scaling,1024,30,107.48987999998765,108.01970000011352,108.73309999988123,108.80509999969945,4.9591064453125e-05,2445,0.7
OPT1+2: Async Discovery,server_scaling,1,30,77.23710666668921,77.13964999948075,78.09659999929863,78.18820000011328,4.9591064453125e-05,1052,0.7
OPT1+2: Async Discovery,server_scaling,5,30,77.4082366665425,77.38369999970018,78.49710000027699,78.55929999914224,4.9591064453125e-05,1136,0.7
